train_r2,test_r2,train_loss,test_loss
0.9213903862334113,0.6987412418714778,0.32670942321419716,2.8154271617531776
0.9227160431931833,0.6993105441903946,0.31765618920326233,2.803825542330742
0.9213979477109558,0.6990325768839426,0.31796393170952797,2.8177852481603622
0.9222886311176204,0.703380790823251,0.3313672672957182,2.7629453018307686
0.922197895080121,0.6977389322197312,0.31731658056378365,2.809180125594139
0.9207336712783286,0.6993993936173297,0.32019294798374176,2.7987246364355087
0.9211882350797201,0.6953703652276524,0.31959632597863674,2.8489759489893913
0.9209128682467707,0.6983198566180246,0.32854531332850456,2.8042667880654335
0.9223678738758516,0.6951344880266896,0.31524458434432745,2.8112919107079506
0.9220656439644632,0.6957508927662361,0.3214165773242712,2.843891628086567
0.9217419884070476,0.6975117319972548,0.31708280369639397,2.7825820595026016
0.9227231060973703,0.696012542146065,0.32094839587807655,2.8275072872638702
0.9222229297325198,0.699745080283283,0.31014998350292444,2.778994545340538
0.9223566445396731,0.6973838372055877,0.3177585192024708,2.8230806067585945
0.9206803733908261,0.6996785956219229,0.313970728777349,2.7683501094579697
0.9221021808690357,0.6971695644573452,0.3146906681358814,2.8237674236297607
0.9219075759425275,0.6966111670201203,0.3212977685034275,2.8474153876304626
0.922800871496492,0.695363267010819,0.3216891326010227,2.830456979572773
0.9201670858866597,0.6947741556326571,0.32079818192869425,2.84787218272686
0.9214761198345791,0.701723048135074,0.3224806524813175,2.7855816707015038
0.9222503680891172,0.6969216242623633,0.32299526035785675,2.8353197872638702
0.9226085210819922,0.7016743724329922,0.3117683604359627,2.8019566908478737
0.9216147536559957,0.6975619541790767,0.3296327134594321,2.7889591604471207
0.9219822396657796,0.6968989633882592,0.3196526924148202,2.830973021686077
0.9221699990492338,0.7008970729717036,0.3308206656947732,2.8012469932436943
0.9217121350578387,0.7007124792773339,0.31979160755872726,2.80552788823843
0.9215444156556913,0.6979452766088636,0.31825556233525276,2.823266737163067
0.9199877521808382,0.6990320980681233,0.3239529225975275,2.7415486574172974
0.9232625486526972,0.6972454882773657,0.31434141471982,2.8249763920903206
0.9222188909735078,0.698532217452077,0.32315807044506073,2.8263276666402817
0.9215134725119984,0.6994555298361413,0.32684517093002796,2.822314463555813
0.9212893239913478,0.6976093474710164,0.33546636439859867,2.7777550667524338
0.9217128480504209,0.700229012720001,0.3189057819545269,2.776576928794384
0.9212002792367685,0.6975367982409835,0.3164718486368656,2.8446002826094627
0.9216283163742733,0.6942571532959172,0.31205747090280056,2.8294678702950478
0.920752406011903,0.6962994053012213,0.327416742220521,2.825656980276108
0.922707122381305,0.6962288995715896,0.3181780902668834,2.8408382683992386
0.9225207086408763,0.7005169201781046,0.31022987980395555,2.774696819484234
0.9220860671208181,0.7000213007482643,0.31799284741282463,2.8064713925123215
0.9214073520644261,0.6994539858499565,0.3142666444182396,2.774305507540703
0.9242305383135294,0.694633773490826,0.3304766807705164,2.841079957783222
0.9218196528575205,0.6940094281174689,0.32549018412828445,2.855807028710842
0.9216791465911702,0.6974449021321942,0.3217372391372919,2.81195081025362
0.9221941329486334,0.6969566479906448,0.3246915861964226,2.8503462895751
0.9218960737909553,0.6973169583250185,0.30909857153892517,2.836333230137825
0.9199008674685218,0.6985638827170715,0.3227164316922426,2.847568303346634
0.9232878601983749,0.69852342470007,0.31762243434786797,2.8065293207764626
0.9220923530562902,0.6948703901791544,0.31491643376648426,2.869512841105461
0.9219584840615351,0.697529292942302,0.32950293831527233,2.807407960295677
0.9222140235905106,0.6940747116013639,0.32041129283607006,2.85282039642334
0.9219396796293552,0.6968755298998728,0.31857765279710293,2.8622535169124603
0.9212747240305262,0.701668675877509,0.3321189023554325,2.7909682989120483
0.9220169573844127,0.6980203147252353,0.3125287042930722,2.8616018295288086
0.9217782697854409,0.6907679028093836,0.31533209420740604,2.901417560875416
0.9237422064418492,0.6995505016183083,0.31719263456761837,2.8195655196905136
0.9216125553643313,0.6984280704964415,0.3186388835310936,2.8583075255155563
0.9214299234199251,0.6971620211980079,0.3267350606620312,2.884316310286522
0.9227888253991805,0.6936894256148848,0.3163569811731577,2.8978822976350784
0.9227789977320617,0.6990443340486662,0.313175524584949,2.8321442529559135
0.9209209455698423,0.6946807855290027,0.3283266071230173,2.8205862790346146
0.921849477681248,0.7024139280521635,0.3175660502165556,2.775228761136532
0.9214220266098118,0.698908455736097,0.3183229360729456,2.822549246251583
0.9222193168181365,0.7012021440379557,0.3222997859120369,2.7409976348280907
0.9221640713104863,0.6987928164520587,0.3141188882291317,2.8309060111641884
0.9216246867897353,0.695947351020906,0.3150349650532007,2.82974836230278
0.9222424484016295,0.6947599226889314,0.3167328480631113,2.845516286790371
0.92238409016945,0.7012385849400822,0.32075874600559473,2.782276913523674
0.9227252268446402,0.6962976029485328,0.322116082534194,2.8390355929732323
0.9220334712983925,0.6970463700287395,0.3255829568952322,2.827201507985592
0.9225706636921649,0.6934733472453987,0.32497541420161724,2.862696558237076
0.922060735930411,0.6952521814144494,0.3218073360621929,2.818437360227108
0.9227836605890927,0.6969763572152736,0.3120738910511136,2.822775036096573
0.923137521835991,0.6974092671923072,0.33438793290406466,2.8105591237545013
0.9233524338189564,0.6935146191669364,0.30636555701494217,2.8732915595173836
0.9220350592525203,0.6991665791301676,0.31854976527392864,2.824886567890644
0.9214589511429199,0.697103844440895,0.3260599598288536,2.8481179624795914
0.9218186317622897,0.6957972144060856,0.3281673714518547,2.824933774769306
0.921776161778074,0.6961488684229511,0.32811601273715496,2.809715449810028
0.9213990145769182,0.7034457643810214,0.3147492352873087,2.763051450252533
0.921904681714062,0.6949099612862999,0.31409083865582943,2.8222581520676613
0.9205671729616245,0.6977674366010883,0.32210110034793615,2.849396362900734
0.9215462505202322,0.6958302597061972,0.32211544550955296,2.8380930721759796
0.922349038848311,0.6987429584257934,0.32695370353758335,2.799031488597393
0.921849994091362,0.6959001969784562,0.31810483895242214,2.8250195011496544
